Read,1.7784459590911865,949,weight
Read,1.7789158821105957,956,weight
Read,1.7793941497802734,963,weight
Read,1.7798688411712646,970,weight
Read,1.7801759243011475,2881,bias
Read,1.7805449962615967,977,weight
Read,1.7810108661651611,984,weight
Read,1.7814898490905762,991,weight
Read,1.7819650173187256,998,weight
Read,1.7822699546813965,2881,bias
Read,1.782637119293213,1005,weight
Read,1.7831060886383057,1012,weight
Read,1.7835988998413086,1019,weight
Read,1.7840797901153564,1026,weight
Read,1.7843859195709229,2881,bias
Read,1.7847528457641602,1033,weight
Read,1.785221815109253,1040,weight
Read,1.7856969833374023,1047,weight
Read,1.7861740589141846,1054,weight
Read,1.7864770889282227,2881,bias
Read,1.7868428230285645,1061,weight
Read,1.7873101234436035,1068,weight
Read,1.787787914276123,1075,weight
Read,1.7884809970855713,1082,weight
Read,1.7888917922973633,2881,bias
Read,1.789613962173462,1089,weight
Read,1.790724754333496,1096,weight
Read,1.7918789386749268,1103,weight
Read,1.7927019596099854,1110,weight
Read,1.7931718826293945,2881,bias
Read,1.7935559749603271,1117,weight
Read,1.7941429615020752,1124,weight
Read,1.7946498394012451,1131,weight
Read,1.795130968093872,1138,weight
Read,1.7954597473144531,2881,bias
Read,1.7958300113677979,1145,weight
Read,1.7962989807128906,1152,weight
Read,1.7967889308929443,1159,weight
Read,1.7972688674926758,1166,weight
Read,1.797576904296875,2881,bias
Read,1.7979440689086914,1173,weight
Read,1.7984168529510498,1180,weight
Read,1.7988929748535156,1187,weight
Read,1.7993700504302979,1194,weight
Read,1.7996768951416016,2881,bias
Read,1.8000450134277344,1201,weight
Read,1.8005058765411377,1208,weight
Read,1.8009889125823975,1215,weight
Read,1.8014650344848633,1222,weight
Read,1.8017659187316895,2881,bias
Read,1.8021318912506104,1229,weight
Read,1.8025939464569092,1236,weight
Read,1.8030688762664795,1243,weight
Read,1.8035888671875,1250,weight
Read,1.8039209842681885,2881,bias
Read,1.804286003112793,1257,weight
Read,1.8047699928283691,1264,weight
Read,1.8052611351013184,1271,weight
Read,1.8060150146484375,1278,weight
Read,1.806915044784546,2881,bias
Read,1.8073899745941162,1285,weight
Read,1.8081250190734863,1292,weight
Read,1.8087348937988281,1299,weight
Read,1.809222936630249,1306,weight
Read,1.80964994430542,2881,bias
Read,1.810028076171875,1313,weight
Read,1.8105289936065674,1320,weight
Read,1.811018943786621,1327,weight
Read,1.811560869216919,1334,weight
Read,1.8119099140167236,2881,bias
Read,1.812417984008789,1341,weight
Read,1.8129909038543701,1348,weight
Read,1.8135061264038086,1355,weight
Read,1.813999891281128,1362,weight
Read,1.8143219947814941,2881,bias
Read,1.8146939277648926,1369,weight
Read,1.815171718597412,1376,weight
Read,1.8156538009643555,1383,weight
Read,1.816133975982666,1390,weight
Read,1.8164470195770264,2881,bias
Read,1.8168179988861084,1397,weight
Read,1.8172848224639893,1404,weight
Read,1.8177709579467773,1411,weight
Read,1.818248987197876,1418,weight
Read,1.8185579776763916,2881,bias
Read,1.8189277648925781,1425,weight
Read,1.8194167613983154,1432,weight
Read,1.8199238777160645,1439,weight
Read,1.8204097747802734,1446,weight
Read,1.8207228183746338,2881,bias
Read,1.8211100101470947,1453,weight
Read,1.8216729164123535,1460,weight
Read,1.8224570751190186,1467,weight
Read,1.8236548900604248,1474,weight
Read,1.8243188858032227,2881,bias
Read,1.8248629570007324,1481,weight
Read,1.8254001140594482,1488,weight
Read,1.825896978378296,1495,weight
Read,1.8265469074249268,1502,weight
Read,1.8270237445831299,2881,bias
Read,1.8274929523468018,1509,weight
Read,1.8280351161956787,1516,weight
Read,1.8286337852478027,1523,weight
Read,1.829171895980835,1530,weight
Read,1.829507827758789,2881,bias
Read,1.8298759460449219,1537,weight
Read,1.8303608894348145,1544,weight
Read,1.8308429718017578,1551,weight
Read,1.8313238620758057,1558,weight
Read,1.8316407203674316,2881,bias
Read,1.8320119380950928,1565,weight
Read,1.8326048851013184,1572,weight
Read,1.8333570957183838,1579,weight
Read,1.8338849544525146,1586,weight
Read,1.8342258930206299,2881,bias
Read,1.8345978260040283,1593,weight
Read,1.8350739479064941,1600,weight
Read,1.8358421325683594,1607,weight
Read,1.8363630771636963,1614,weight
Read,1.8366878032684326,2881,bias
Read,1.8370559215545654,1621,weight
Read,1.8375270366668701,1628,weight
Read,1.8380038738250732,1635,weight
Read,1.8385820388793945,1642,weight
Read,1.8391108512878418,2881,bias
Read,1.839972734451294,1649,weight
Read,1.8407838344573975,1656,weight
Read,1.8415460586547852,1663,weight
Read,1.842298984527588,1670,weight
Read,1.8426718711853027,2881,bias
Read,1.8430447578430176,1677,weight
Read,1.8436501026153564,1684,weight
Read,1.8441579341888428,1691,weight
Read,1.844641923904419,1698,weight
Read,1.8449647426605225,2881,bias
Read,1.8453359603881836,1705,weight
Read,1.8458030223846436,1712,weight
Read,1.8462810516357422,1719,weight
Read,1.846756935119629,1726,weight
Read,1.8470609188079834,2881,bias
Read,1.8474271297454834,1733,weight
Read,1.8478899002075195,1740,weight
Read,1.8483619689941406,1747,weight
Read,1.8488349914550781,1754,weight
Read,1.8491380214691162,2881,bias
Read,1.8495018482208252,1761,weight
Read,1.8499720096588135,1768,weight
Read,1.8504440784454346,1775,weight
Read,1.8509178161621094,1782,weight
Read,1.8512189388275146,2881,bias
Read,1.851578950881958,1789,weight
Read,1.8520441055297852,1796,weight
Read,1.8525140285491943,1803,weight
Read,1.8529868125915527,1810,weight
Read,1.853287935256958,2881,bias
Read,1.8536489009857178,1817,weight
Read,1.8541131019592285,1824,weight
Read,1.8548307418823242,1831,weight
Read,1.8554089069366455,1838,weight
Read,1.85577392578125,2881,bias
Read,1.8565261363983154,1845,weight
Read,1.8574321269989014,1852,weight
Read,1.8581299781799316,1859,weight
Read,1.8587357997894287,1866,weight
Read,1.8592140674591064,2881,bias
Read,1.8597791194915771,1873,weight
Read,1.8603298664093018,1880,weight
Read,1.8608410358428955,1887,weight
Read,1.8613309860229492,1894,weight
Read,1.8616588115692139,2881,bias
Read,1.8620290756225586,1901,weight
Read,1.8625128269195557,1908,weight
Read,1.8629939556121826,1915,weight
Read,1.863473892211914,1922,weight
Read,1.8637807369232178,2881,bias
Read,1.8641469478607178,1929,weight
Read,1.8646199703216553,1936,weight
Read,1.865097999572754,1943,weight
Read,1.8655829429626465,1950,weight
Read,1.8658909797668457,2881,bias
Read,1.8662619590759277,1957,weight
Read,1.8667290210723877,1964,weight
Read,1.8672049045562744,1971,weight
Read,1.8676748275756836,1978,weight
Read,1.8679769039154053,2881,bias
Read,1.8683457374572754,1985,weight
Read,1.8688108921051025,1992,weight
Read,1.8692989349365234,1999,weight
Read,1.8697779178619385,2006,weight
Read,1.870082139968872,2881,bias
Read,1.8704500198364258,2013,weight
Read,1.8709120750427246,2020,weight
Read,1.8713879585266113,2027,weight
Read,1.8719220161437988,2034,weight
Read,1.8723299503326416,2881,bias
Read,1.8728020191192627,2041,weight
Read,1.8741519451141357,2048,weight
Read,1.8748509883880615,2055,weight
Read,1.875452995300293,2062,weight
Read,1.8758399486541748,2881,bias
Read,1.8762719631195068,2069,weight
Read,1.8767650127410889,2076,weight
Read,1.8772528171539307,2083,weight
Read,1.8777379989624023,2090,weight
Read,1.878065824508667,2881,bias
Read,1.878436803817749,2097,weight
Read,1.8789069652557373,2104,weight
Read,1.8793859481811523,2111,weight
Read,1.8798630237579346,2118,weight
Read,1.8801710605621338,2881,bias
Read,1.8805530071258545,2125,weight
Read,1.881030797958374,2132,weight
Read,1.8815128803253174,2139,weight
Read,1.8819987773895264,2146,weight
Read,1.8823349475860596,2881,bias
Read,1.882706880569458,2153,weight
Read,1.8831758499145508,2160,weight
Read,1.8836588859558105,2167,weight
Read,1.8841469287872314,2174,weight
Read,1.8844599723815918,2881,bias
Read,1.8848259449005127,2181,weight
Read,1.8852930068969727,2188,weight
Read,1.8858208656311035,2195,weight
Read,1.8863208293914795,2202,weight
Read,1.8866381645202637,2881,bias
Read,1.8870060443878174,2209,weight
Read,1.8874738216400146,2216,weight
Read,1.8882989883422852,2223,weight
Read,1.8892998695373535,2230,weight
Read,1.889962911605835,2881,bias
Read,1.8907368183135986,2237,weight
Read,1.891512155532837,2244,weight
Read,1.892225980758667,2251,weight
Read,1.8927690982818604,2258,weight
Read,1.8931119441986084,2881,bias
Read,1.893481969833374,2265,weight
Read,1.8939640522003174,2272,weight
Read,1.8944518566131592,2279,weight
Read,1.894927978515625,2286,weight
Read,1.89524507522583,2881,bias
Read,1.8956091403961182,2293,weight
Read,1.8960719108581543,2300,weight
Read,1.8965470790863037,2307,weight
Read,1.8970229625701904,2314,weight
Read,1.8973278999328613,2881,bias
Read,1.8976919651031494,2321,weight
Read,1.8981740474700928,2328,weight
Read,1.898650884628296,2335,weight
Read,1.899122953414917,2342,weight
Read,1.8994271755218506,2881,bias
Read,1.8997907638549805,2349,weight
Read,1.9002549648284912,2356,weight
Read,1.9007270336151123,2363,weight
Read,1.9012060165405273,2370,weight
Read,1.9015097618103027,2881,bias
Read,1.9018769264221191,2377,weight
Read,1.9023418426513672,2384,weight
Read,1.9028289318084717,2391,weight
Read,1.9033079147338867,2398,weight
Read,1.9036109447479248,2881,bias
Read,1.9039790630340576,2405,weight
Read,1.9044418334960938,2412,weight
Read,1.9049549102783203,2419,weight
Read,1.90543794631958,2426,weight
Read,1.905750036239624,2881,bias
Read,1.9061188697814941,2433,weight
Read,1.9068810939788818,2440,weight
Read,1.907517910003662,2447,weight
Read,1.9083359241485596,2454,weight
Read,1.9089868068695068,2881,bias
Read,1.9093949794769287,2461,weight
Read,1.9098927974700928,2468,weight
Read,1.9103879928588867,2475,weight
Read,1.9108920097351074,2482,weight
Read,1.9112279415130615,2881,bias
Read,1.9115970134735107,2489,weight
Read,1.9120688438415527,2496,weight
Read,1.9125518798828125,2503,weight
Read,1.913027048110962,2510,weight
Read,1.9133398532867432,2881,bias
Read,1.9137048721313477,2517,weight
Read,1.9142029285430908,2524,weight
Read,1.9147038459777832,2531,weight
Read,1.9151959419250488,2538,weight
Read,1.915536880493164,2881,bias
Read,1.915968894958496,2545,weight
Read,1.9164621829986572,2552,weight
Read,1.9169678688049316,2559,weight
Read,1.9174480438232422,2566,weight
Read,1.9177680015563965,2881,bias
Read,1.9181320667266846,2573,weight
Read,1.9186067581176758,2580,weight
Read,1.9190919399261475,2587,weight
Read,1.919571876525879,2594,weight
Read,1.9198851585388184,2881,bias
Read,1.9202518463134766,2601,weight
Read,1.9207179546356201,2608,weight
Read,1.9211928844451904,2615,weight
Read,1.9217889308929443,2622,weight
Read,1.9222049713134766,2881,bias
Read,1.9226701259613037,2629,weight
Read,1.9236559867858887,2636,weight
Read,1.9244470596313477,2643,weight
Read,1.9250178337097168,2650,weight
Read,1.9255449771881104,2881,bias
Read,1.9259929656982422,2657,weight
Read,1.9265210628509521,2664,weight
Read,1.9270257949829102,2671,weight
Read,1.9275100231170654,2678,weight
Read,1.9278309345245361,2881,bias
Read,1.9282009601593018,2685,weight
Read,1.9286739826202393,2692,weight
Read,1.929152011871338,2699,weight
Read,1.9296278953552246,2706,weight
Read,1.9299368858337402,2881,bias
Read,1.930305004119873,2713,weight
Read,1.9307730197906494,2720,weight
Read,1.9312520027160645,2727,weight
Read,1.9318368434906006,2734,weight
Read,1.932175874710083,2881,bias
Read,1.9325408935546875,2741,weight
Read,1.9330089092254639,2748,weight
Read,1.933485984802246,2755,weight
Read,1.933957815170288,2762,weight
Read,1.93426513671875,2881,bias
Read,1.9346199035644531,2769,weight
Read,1.935086727142334,2776,weight
Read,1.9355709552764893,2783,weight
Read,1.9360499382019043,2790,weight
Read,1.9363579750061035,2881,bias
Read,1.9367170333862305,2797,weight
Read,1.9371788501739502,2804,weight
Read,1.9376518726348877,2811,weight
Read,1.9382069110870361,2818,weight
Read,1.9386019706726074,2881,bias
Read,1.939406156539917,2825,weight
Read,1.940591812133789,2832,weight
Read,1.941437005996704,2839,weight
Read,1.9421241283416748,2846,weight
Read,1.942521095275879,2881,bias
Read,1.9428989887237549,2853,weight
Read,1.9434161186218262,2860,weight
Read,1.9440789222717285,2867,weight
Read,1.944586992263794,2874,weight
Write,1.946044921875,25162,output feature map
Read,1.9472179412841797,25162,input feature map
Write,1.9484610557556152,25162,output feature map
Read,1.9496257305145264,25162,input feature map
Write,1.9500291347503662,25162,output feature map
Read,1.9503419399261475,25162,input feature map
Read,1.9505138397216797,2883,weight
Read,1.9506707191467285,9795,bias
Read,1.9508368968963623,2883,weight
Read,1.9513609409332275,2886,weight
Read,1.9516820907592773,2889,weight
Read,1.95198392868042,2892,weight
Read,1.9522838592529297,2895,weight
Read,1.9525790214538574,2898,weight
Read,1.9528770446777344,2901,weight
Read,1.9531750679016113,2904,weight
Read,1.9534709453582764,2907,weight
Read,1.9537720680236816,2910,weight
Read,1.9540700912475586,2913,weight
Read,1.9543650150299072,2916,weight
Read,1.9547278881072998,9795,bias
Read,1.9549989700317383,2919,weight
Read,1.955320119857788,2922,weight
Read,1.9556400775909424,2925,weight
Read,1.955946922302246,2928,weight
Read,1.9563169479370117,2931,weight
Read,1.9568541049957275,2934,weight
Read,1.9571998119354248,2937,weight
Read,1.9575390815734863,2940,weight
Read,1.9578628540039062,2943,weight
Read,1.9581739902496338,2946,weight
Read,1.9587440490722656,2949,weight
Read,1.9592578411102295,2952,weight
Read,1.9598190784454346,9795,bias
Read,1.960005760192871,2955,weight
Read,1.9603168964385986,2958,weight
Read,1.9606478214263916,2961,weight
Read,1.9609580039978027,2964,weight
Read,1.9612910747528076,2967,weight
Read,1.9616451263427734,2970,weight
Read,1.9620859622955322,2973,weight
Read,1.9624519348144531,2976,weight
Read,1.9627759456634521,2979,weight
Read,1.9630868434906006,2982,weight
Read,1.9635169506072998,2985,weight
Read,1.9638750553131104,2988,weight
Read,1.96433687210083,9795,bias
Read,1.9645168781280518,2991,weight
Read,1.9648818969726562,2994,weight
Read,1.9653041362762451,2997,weight
Read,1.9658050537109375,3000,weight
Read,1.9661450386047363,3003,weight
Read,1.9664640426635742,3006,weight
Read,1.9668290615081787,3009,weight
Read,1.9671528339385986,3012,weight
Read,1.9674580097198486,3015,weight
Read,1.9677791595458984,3018,weight
Read,1.9680938720703125,3021,weight
Read,1.9683899879455566,3024,weight
Read,1.9687869548797607,9795,bias
Read,1.9689619541168213,3027,weight
Read,1.9692790508270264,3030,weight
Read,1.9695799350738525,3033,weight
Read,1.9698760509490967,3036,weight
Read,1.9701690673828125,3039,weight
Read,1.9704639911651611,3042,weight
Read,1.9707589149475098,3045,weight
Read,1.9710609912872314,3048,weight
Read,1.9713568687438965,3051,weight
Read,1.971688985824585,3054,weight
Read,1.972200870513916,3057,weight
Read,1.9726951122283936,3060,weight
Read,1.9735369682312012,9795,bias
Read,1.9739298820495605,3063,weight
Read,1.974543809890747,3066,weight
Read,1.9748930931091309,3069,weight
Read,1.975205898284912,3072,weight
Read,1.9755139350891113,3075,weight
Read,1.9758708477020264,3078,weight
Read,1.9761998653411865,3081,weight
Read,1.9765031337738037,3084,weight
Read,1.976815938949585,3087,weight
Read,1.977112054824829,3090,weight
Read,1.9774048328399658,3093,weight
Read,1.97770094871521,3096,weight
Read,1.978083848953247,9795,bias
Read,1.9782569408416748,3099,weight
Read,1.9785399436950684,3102,weight
Read,1.9788339138031006,3105,weight
Read,1.979128122329712,3108,weight
Read,1.9794209003448486,3111,weight
Read,1.97971510887146,3114,weight
Read,1.9800069332122803,3117,weight
Read,1.9802968502044678,3120,weight
Read,1.9805891513824463,3123,weight
Read,1.980879783630371,3126,weight
Read,1.9811718463897705,3129,weight
Read,1.981462001800537,3132,weight
Read,1.981820821762085,9795,bias
Read,1.9819920063018799,3135,weight
Read,1.9822800159454346,3138,weight
Read,1.9825730323791504,3141,weight
Read,1.9828689098358154,3144,weight
Read,1.9832079410552979,3147,weight
Read,1.983503818511963,3150,weight
Read,1.9837989807128906,3153,weight
Read,1.9840939044952393,3156,weight
Read,1.9843878746032715,3159,weight
Read,1.9846889972686768,3162,weight
Read,1.9849951267242432,3165,weight
Read,1.9852988719940186,3168,weight
Read,1.9856829643249512,9795,bias
Read,1.9858801364898682,3171,weight
Read,1.9861750602722168,3174,weight
Read,1.9864740371704102,3177,weight
Read,1.9867749214172363,3180,weight
Read,1.9871459007263184,3183,weight
Read,1.9877231121063232,3186,weight
Read,1.9881420135498047,3189,weight
Read,1.9884769916534424,3192,weight
Read,1.988814115524292,3195,weight
Read,1.9894237518310547,3198,weight
Read,1.9899687767028809,3201,weight
Read,1.9905610084533691,3204,weight
Read,1.991231918334961,9795,bias
Read,1.9915788173675537,3207,weight
Read,1.9919350147247314,3210,weight
Read,1.9922850131988525,3213,weight
Read,1.992595911026001,3216,weight
Read,1.9928970336914062,3219,weight
Read,1.9932060241699219,3222,weight
Read,1.9935071468353271,3225,weight
Read,1.9938030242919922,3228,weight
Read,1.9941010475158691,3231,weight
Read,1.9943938255310059,3234,weight
Read,1.99468994140625,3237,weight
Read,1.9949839115142822,3240,weight
Read,1.995373010635376,9795,bias
Read,1.9955508708953857,3243,weight
Read,1.9958620071411133,3246,weight
Read,1.9961609840393066,3249,weight
Read,1.9964549541473389,3252,weight
Read,1.9967479705810547,3255,weight
Read,1.9970388412475586,3258,weight
Read,1.997337818145752,3261,weight
Read,1.9976329803466797,3264,weight
Read,1.997926950454712,3267,weight
Read,1.9982221126556396,3270,weight
Read,1.9985158443450928,3273,weight
Read,1.9988088607788086,3276,weight
Read,1.9991819858551025,9795,bias
Read,1.9993557929992676,3279,weight
Read,1.9996399879455566,3282,weight
Read,1.9999361038208008,3285,weight
Read,2.0002307891845703,3288,weight
Read,2.000525951385498,3291,weight
Read,2.0008208751678467,3294,weight
Read,2.0011188983917236,3297,weight
Read,2.0014150142669678,3300,weight
Read,2.001708984375,3303,weight
Read,2.0020039081573486,3306,weight
Read,2.002295970916748,3309,weight
Read,2.0025930404663086,3312,weight
Read,2.0029659271240234,9795,bias
Read,2.0031397342681885,3315,weight
Read,2.003429889678955,3318,weight
Read,2.0037288665771484,3321,weight
Read,2.0040249824523926,3324,weight
Read,2.004318952560425,3327,weight
Read,2.00461483001709,3330,weight
Read,2.0049378871917725,3333,weight
Read,2.0052499771118164,3336,weight
Read,2.0056519508361816,3339,weight
Read,2.0062170028686523,3342,weight
Read,2.006929874420166,3345,weight
Read,2.0074570178985596,3348,weight
Read,2.0079329013824463,9795,bias
Read,2.0081119537353516,3351,weight
Read,2.008404016494751,3354,weight
Read,2.0087008476257324,3357,weight
Read,2.0089941024780273,3360,weight
Read,2.0094170570373535,3363,weight
Read,2.0099289417266846,3366,weight
Read,2.010342836380005,3369,weight
Read,2.0106709003448486,3372,weight
Read,2.010977029800415,3375,weight
Read,2.0112781524658203,3378,weight
Read,2.0115718841552734,3381,weight
Read,2.011866807937622,3384,weight
Read,2.0122487545013428,9795,bias
Read,2.0124239921569824,3387,weight
Read,2.0127129554748535,3390,weight
Read,2.013010025024414,3393,weight
Read,2.0133140087127686,3396,weight
Read,2.013607978820801,3399,weight
Read,2.013899087905884,3402,weight
Read,2.0141918659210205,3405,weight
Read,2.01448392868042,3408,weight
Read,2.014777183532715,3411,weight
Read,2.015122890472412,3414,weight
Read,2.015497922897339,3417,weight
Read,2.0158190727233887,3420,weight
Read,2.016206741333008,9795,bias
Read,2.016382932662964,3423,weight
Read,2.016749143600464,3426,weight
Read,2.017061948776245,3429,weight
Read,2.017361879348755,3432,weight
Read,2.0176620483398438,3435,weight
Read,2.017958879470825,3438,weight
Read,2.0182547569274902,3441,weight
Read,2.018562078475952,3444,weight
Read,2.018857955932617,3447,weight
Read,2.019152879714966,3450,weight
Read,2.0194449424743652,3453,weight
Read,2.0197408199310303,3456,weight
Read,2.020115852355957,9795,bias
Read,2.0202901363372803,3459,weight
Read,2.020578145980835,3462,weight
Read,2.0208849906921387,3465,weight
Read,2.021183967590332,3468,weight
Read,2.02150297164917,3471,weight
Read,2.021804094314575,3474,weight
Read,2.0221059322357178,3477,weight
Read,2.022404909133911,3480,weight
Read,2.0227839946746826,3483,weight
Read,2.023430824279785,3486,weight
Read,2.024013042449951,3489,weight
Read,2.0245938301086426,3492,weight
Read,2.025109052658081,9795,bias
Read,2.0253100395202637,3495,weight
Read,2.025615930557251,3498,weight
Read,2.025918960571289,3501,weight
